Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
10/13/2024,Team A,Team B,1,5:10,5,5,0,0,Team A,12,Faceoff Win,69,22.5,Backhand,,,,18,,
10/13/2024,Team A,Team B,1,5:09,5,5,0,0,Team A,2,Puck Recovery,84,14.5,,,,,,,
10/13/2024,Team A,Team B,1,5:07,5,5,0,0,Team A,2,Play,95,-10.5,Direct,,,,20,42,-35.5
10/13/2024,Team A,Team B,1,5:06,5,5,0,0,Team A,20,Incomplete Play,42,-35.5,Direct,,,,28,20,-22.5
10/13/2024,Team A,Team B,1,5:03,5,5,0,0,Team A,7,Puck Recovery,39,-15.5,,,,,,,
10/13/2024,Team A,Team B,1,5:03,5,5,0,0,Team A,7,Play,39,-15.5,Direct,,,,2,43,7.5
10/13/2024,Team A,Team B,1,5:01,5,5,0,0,Team A,2,Play,55,16.5,Direct,,,,7,72,-22.5
10/13/2024,Team A,Team B,1,4:59,5,5,0,0,Team A,7,Play,50,-29.5,Direct,,,,28,7,-11.5
10/13/2024,Team A,Team B,1,4:52,5,5,0,0,Team B,14,Puck Recovery,-93,-28.5,,,,,,,
10/13/2024,Team A,Team B,1,4:52,5,5,0,0,Team B,14,Incomplete Play,-93,-28.5,Indirect,,,,29,-75,-37.5
10/13/2024,Team A,Team B,1,4:51,5,5,0,0,Team A,28,Takeaway,-77,-38.5,,,,,,,
10/13/2024,Team A,Team B,1,4:51,5,5,0,0,Team A,28,Play,-77,-38.5,Indirect,,,,2,-35,-38.5
10/13/2024,Team A,Team B,1,4:48,5,5,0,0,Team A,2,Play,-33,-36.5,Direct,,,,28,-52,-37.5
10/13/2024,Team A,Team B,1,4:46,5,5,0,0,Team A,28,Shot,-38,-27.5,Snapshot,On Net,1,f,,,
10/13/2024,Team A,Team B,1,4:42,5,5,0,0,Team B,4,Puck Recovery,-78,-37.5,,,,,,,
10/13/2024,Team A,Team B,1,4:41,5,5,0,0,Team B,4,Play,-58,-37.5,Indirect,,,,18,-33,-37.5
10/13/2024,Team A,Team B,1,4:37,5,5,0,0,Team B,18,Dump In/Out,14,-36.5,Lost,,,,,,
10/13/2024,Team A,Team B,1,4:37,5,5,0,0,Team B,18,Zone Entry,14,-36.5,Dumped,,,,2,,
10/13/2024,Team A,Team B,1,4:31,5,5,0,0,Team A,28,Puck Recovery,93,26.5,,,,,,,
10/13/2024,Team A,Team B,1,4:31,5,5,0,0,Team A,28,Play,93,26.5,Indirect,,,,2,96,-20.5
10/13/2024,Team A,Team B,1,4:26,5,5,0,0,Team A,2,Play,94,-21.5,Indirect,,,,28,91,-28.5
10/13/2024,Team A,Team B,1,4:24,5,5,0,0,Team A,28,Play,91,-28.5,Direct,,,,2,94,-22.5
10/13/2024,Team A,Team B,1,4:21,5,5,0,0,Team A,2,Play,96,3.5,Direct,,,,7,76,28.5
10/13/2024,Team A,Team B,1,4:19,5,5,0,0,Team A,7,Play,52,31.5,Direct,,,,28,65,3.5
10/13/2024,Team A,Team B,1,4:13,5,5,0,0,Team A,28,Dump In/Out,-2,-27.5,Lost,,,,,,
10/13/2024,Team A,Team B,1,4:11,5,5,0,0,Team B,Go,Puck Recovery,-96,-6.5,,,,,,,
10/13/2024,Team A,Team B,1,4:11,5,5,0,0,Team B,Go,Play,-96,-6.5,Direct,,,,2,-78,-29.5
10/13/2024,Team A,Team B,1,4:10,5,5,0,0,Team B,2,Play,-83,-31.5,Indirect,,,,40,-82,33.5
10/13/2024,Team A,Team B,1,4:06,5,5,0,0,Team B,40,Play,-40,31.5,Direct,,,,19,9,34.5
10/13/2024,Team A,Team B,1,4:06,5,5,0,0,Team B,19,Dump In/Out,9,34.5,Retained,,,,,,
10/13/2024,Team A,Team B,1,4:06,5,5,0,0,Team B,19,Zone Entry,9,34.5,Dumped,,,,27,,
10/13/2024,Team A,Team B,1,4:02,5,5,0,0,Team B,23,Puck Recovery,97,-2.5,,,,,,,
10/13/2024,Team A,Team B,1,4:02,5,5,0,0,Team B,23,Play,97,-2.5,Indirect,,,,38,94,-24.5
10/13/2024,Team A,Team B,1,4:00,5,5,0,0,Team B,38,Play,84,-34.5,Direct,,,,23,88,-32.5
10/13/2024,Team A,Team B,1,3:58,5,5,0,0,Team B,23,Play,71,-34.5,Direct,,,,2,31,-25.5
10/13/2024,Team A,Team B,1,3:55,5,5,0,0,Team B,2,Play,36,-30.5,Direct,,,,23,30,-35.5
10/13/2024,Team A,Team B,1,3:54,5,5,0,0,Team B,2,Puck Recovery,23,-38.5,,,,,,,
10/13/2024,Team A,Team B,1,3:53,5,5,0,0,Team B,2,Play,18,-37.5,Direct,,,,23,4,-16.5
10/13/2024,Team A,Team B,1,3:52,5,5,0,0,Team B,23,Play,-5,-14.5,Direct,,,,40,-8,16.5
10/13/2024,Team A,Team B,1,3:51,5,5,0,0,Team B,40,Play,-14,21.5,Direct,,,,23,-32,3.5
10/13/2024,Team A,Team B,1,3:50,5,5,0,0,Team B,23,Play,-32,3.5,Direct,,,,38,19,39.5
10/13/2024,Team A,Team B,1,3:45,5,5,0,0,Team A,6,Puck Recovery,53,-39.5,,,,,,,
10/13/2024,Team A,Team B,1,3:45,5,5,0,0,Team A,6,Incomplete Play,53,-39.5,Indirect,,,,24,34,-34.5
10/13/2024,Team A,Team B,1,3:43,5,5,0,0,Team B,2,Puck Recovery,26,-37.5,,,,,,,
10/13/2024,Team A,Team B,1,3:42,5,5,0,0,Team B,2,Play,30,-38.5,Direct,,,,23,48,-37.5
10/13/2024,Team A,Team B,1,3:41,5,5,0,0,Team B,23,Play,46,-37.5,Direct,,,,19,41,-32.5
10/13/2024,Team A,Team B,1,3:40,5,5,0,0,Team B,23,Puck Recovery,39,-35.5,,,,,,,
10/13/2024,Team A,Team B,1,3:40,5,5,0,0,Team B,23,Play,39,-35.5,Direct,,,,38,35,6.5
10/13/2024,Team A,Team B,1,3:38,5,5,0,0,Team B,38,Play,44,7.5,Direct,,,,40,65,21.5
10/13/2024,Team A,Team B,1,3:35,5,5,0,0,Team B,40,Shot,82,26.5,Snapshot,On Net,0,f,,,
10/13/2024,Team A,Team B,1,3:34,5,5,0,0,Team A,6,Puck Recovery,83,4.5,,,,,,,
10/13/2024,Team A,Team B,1,3:34,5,5,0,0,Team A,6,Incomplete Play,83,4.5,Indirect,,,,24,90,25.5
10/13/2024,Team A,Team B,1,3:33,5,5,0,0,Team B,23,Takeaway,94,19.5,,,,,,,
10/13/2024,Team A,Team B,1,3:32,5,5,0,0,Team B,23,Incomplete Play,95,8.5,Direct,,,,19,73,-5.5
10/13/2024,Team A,Team B,1,3:30,5,5,0,0,Team B,38,Puck Recovery,32,22.5,,,,,,,
10/13/2024,Team A,Team B,1,3:30,5,5,0,0,Team B,38,Play,32,22.5,Direct,,,,40,55,36.5
10/13/2024,Team A,Team B,1,3:28,5,5,0,0,Team B,40,Incomplete Play,62,28.5,Direct,,,,19,77,-3.5
10/13/2024,Team A,Team B,1,3:27,5,5,0,0,Team A,25,Puck Recovery,70,-0.5,,,,,,,
10/13/2024,Team A,Team B,1,3:24,5,5,0,0,Team A,25,Play,66,31.5,Indirect,,,,24,35,34.5
10/13/2024,Team A,Team B,1,3:20,5,5,0,0,Team A,24,Incomplete Play,-17,35.5,Direct,,,,25,-7,6.5
10/13/2024,Team A,Team B,1,3:19,5,5,0,0,Team B,40,Puck Recovery,-41,2.5,,,,,,,
10/13/2024,Team A,Team B,1,3:18,5,5,0,0,Team B,40,Play,-49,5.5,Direct,,,,38,-21,-10.5
10/13/2024,Team A,Team B,1,3:16,5,5,0,0,Team B,38,Puck Recovery,-29,-38.5,,,,,,,
10/13/2024,Team A,Team B,1,3:16,5,5,0,0,Team B,38,Incomplete Play,-29,-38.5,Indirect,,,,28,7,-37.5
10/13/2024,Team A,Team B,1,3:14,5,5,0,0,Team A,3,Puck Recovery,31,-39.5,,,,,,,
10/13/2024,Team A,Team B,1,3:13,5,5,0,0,Team A,3,Play,49,-34.5,Direct,,,,38,51,9.5
10/13/2024,Team A,Team B,1,3:12,5,5,0,0,Team A,38,Incomplete Play,47,17.5,Direct,,,,24,24,2.5
10/13/2024,Team A,Team B,1,3:10,5,5,0,0,Team B,2,Puck Recovery,-28,-38.5,,,,,,,
10/13/2024,Team A,Team B,1,3:10,5,5,0,0,Team B,2,Incomplete Play,-28,-38.5,Indirect,,,,20,-1,-36.5
10/13/2024,Team A,Team B,1,3:08,5,5,0,0,Team B,20,Puck Recovery,-10,-37.5,,,,,,,
10/13/2024,Team A,Team B,1,3:08,5,5,0,0,Team B,20,Play,-12,-38.5,Indirect,,,,2,-41,-36.5
10/13/2024,Team A,Team B,1,3:06,5,5,0,0,Team B,2,Play,-50,-28.5,Direct,,,,3,-50,18.5
10/13/2024,Team A,Team B,1,3:03,5,5,0,0,Team B,3,Play,-31,29.5,Direct,,,,20,10,-32.5
10/13/2024,Team A,Team B,1,3:01,5,5,0,0,Team B,20,Zone Entry,24,-37.5,Carried,,,,3,,
10/13/2024,Team A,Team B,1,3:00,5,5,0,0,Team A,3,Puck Recovery,47,-38.5,,,,,,,
10/13/2024,Team A,Team B,1,2:58,5,5,0,0,Team A,38,Puck Recovery,86,-32.5,,,,,,,
10/13/2024,Team A,Team B,1,2:58,5,5,0,0,Team A,38,Incomplete Play,86,-32.5,Indirect,,,,29,39,37.5
10/13/2024,Team A,Team B,1,2:55,5,5,0,0,Team B,27,Puck Recovery,28,40.5,,,,,,,
10/13/2024,Team A,Team B,1,2:55,5,5,0,0,Team B,27,Play,28,40.5,Indirect,,,,20,96,6.5
10/13/2024,Team A,Team B,1,2:51,5,5,0,0,Team B,3,Puck Recovery,77,-38.5,,,,,,,
10/13/2024,Team A,Team B,1,2:48,5,5,0,0,Team B,3,Shot,87,-19.5,Snapshot,On Net,0,f,,,
10/13/2024,Team A,Team B,1,2:45,5,5,0,0,Team B,9,Faceoff Win,69,-21.5,Backhand,,,,14,,
10/13/2024,Team A,Team B,1,2:44,5,5,0,0,Team B,9,Puck Recovery,66,-24.5,,,,,,,
10/13/2024,Team A,Team B,1,2:40,5,5,0,0,Team B,9,Play,72,-39.5,Direct,,,,3,33,-17.5
10/13/2024,Team A,Team B,1,2:39,5,5,0,0,Team B,3,Shot,35,-16.5,Slapshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,1,2:37,5,5,0,0,Team A,38,Puck Recovery,80,-5.5,,,,,,,
10/13/2024,Team A,Team B,1,2:37,5,5,0,0,Team A,38,Incomplete Play,80,-5.5,Direct,,,,3,82,-12.5
10/13/2024,Team A,Team B,1,2:35,5,5,0,0,Team B,9,Puck Recovery,81,-36.5,,,,,,,
10/13/2024,Team A,Team B,1,2:33,5,5,0,0,Team B,9,Play,55,-39.5,Direct,,,,10,56,-21.5
10/13/2024,Team A,Team B,1,2:33,5,5,0,0,Team B,10,Play,56,-21.5,Direct,,,,3,34,-10.5
10/13/2024,Team A,Team B,1,2:30,5,5,0,0,Team B,3,Shot,36,21.5,Slapshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,1,2:27,5,5,0,0,Team B,10,Puck Recovery,79,37.5,,,,,,,
10/13/2024,Team A,Team B,1,2:26,5,5,0,0,Team B,10,Play,67,40.5,Indirect,,,,3,31,39.5
10/13/2024,Team A,Team B,1,2:24,5,5,0,0,Team B,3,Play,31,39.5,Direct,,,,27,37,-24.5
10/13/2024,Team A,Team B,1,2:23,5,5,0,0,Team B,27,Shot,45,-25.5,Snapshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,1,2:20,5,5,0,0,Team A,38,Puck Recovery,74,23.5,,,,,,,
10/13/2024,Team A,Team B,1,2:19,5,5,0,0,Team A,38,Incomplete Play,66,40.5,Indirect,,,,14,20,32.5
10/13/2024,Team A,Team B,1,2:17,5,5,0,0,Team B,3,Puck Recovery,4,38.5,,,,,,,
10/13/2024,Team A,Team B,1,2:17,5,5,0,0,Team B,3,Incomplete Play,4,38.5,Direct,,,,10,13,17.5
10/13/2024,Team A,Team B,1,2:15,5,5,0,0,Team A,3,Puck Recovery,25,0.5,,,,,,,
10/13/2024,Team A,Team B,1,2:13,5,5,0,0,Team A,3,Play,12,39.5,Indirect,,,,29,-20,38.5
10/13/2024,Team A,Team B,1,2:12,5,5,0,0,Team A,29,Incomplete Play,-20,38.5,Indirect,,,,14,-63,29.5
10/13/2024,Team A,Team B,1,2:10,5,5,0,0,Team A,29,Zone Entry,-27,31.5,Played,,,,27,,
10/13/2024,Team A,Team B,1,2:09,5,5,0,0,Team A,14,Puck Recovery,-79,38.5,,,,,,,
10/13/2024,Team A,Team B,1,2:08,5,5,0,0,Team A,29,Puck Recovery,-50,38.5,,,,,,,
10/13/2024,Team A,Team B,1,2:07,5,5,0,0,Team A,29,Incomplete Play,-40,38.5,Direct,,,,2,-28,-8.5
10/13/2024,Team A,Team B,1,2:05,5,5,0,0,Team B,25,Puck Recovery,-27,-6.5,,,,,,,
10/13/2024,Team A,Team B,1,2:03,5,5,0,0,Team B,25,Zone Entry,25,8.5,Carried,,,,7,,
10/13/2024,Team A,Team B,1,2:03,5,5,0,0,Team B,25,Play,25,8.5,Direct,,,,19,31,9.5
10/13/2024,Team A,Team B,1,2:01,5,5,0,0,Team B,19,Shot,56,16.5,Snapshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,1,1:59,5,5,0,0,Team B,25,Puck Recovery,91,22.5,,,,,,,
10/13/2024,Team A,Team B,1,1:59,5,5,0,0,Team B,25,Shot,91,22.5,Snapshot,Missed,0,f,,,
10/13/2024,Team A,Team B,1,1:57,5,5,0,0,Team A,2,Puck Recovery,96,5.5,,,,,,,
10/13/2024,Team A,Team B,1,1:55,5,5,0,0,Team A,2,Incomplete Play,96,-0.5,Indirect,,,,7,89,4.5
10/13/2024,Team A,Team B,1,1:55,5,5,0,0,Team B,25,Takeaway,96,6.5,,,,,,,
10/13/2024,Team A,Team B,1,1:52,5,5,0,0,Team A,14,Puck Recovery,90,31.5,,,,,,,
10/13/2024,Team A,Team B,1,1:51,5,5,0,0,Team A,14,Incomplete Play,90,31.5,Direct,,,,29,50,35.5
10/13/2024,Team A,Team B,1,1:49,5,5,0,0,Team A,29,Puck Recovery,31,34.5,,,,,,,
10/13/2024,Team A,Team B,1,1:48,5,5,0,0,Team A,29,Dump In/Out,3,40.5,Lost,,,,,,
10/13/2024,Team A,Team B,1,1:44,5,5,0,0,Team B,8,Puck Recovery,-93,22.5,,,,,,,
10/13/2024,Team A,Team B,1,1:41,5,5,0,0,Team B,8,Play,-44,-37.5,Indirect,,,,19,1,-38.5
10/13/2024,Team A,Team B,1,1:37,5,5,0,0,Team A,Go,Puck Recovery,96,1.5,,,,,,,
10/13/2024,Team A,Team B,1,1:37,5,5,0,0,Team A,Go,Incomplete Play,95,3.5,Direct,,,,7,86,19.5
10/13/2024,Team A,Team B,1,1:35,5,5,0,0,Team A,26,Puck Recovery,78,36.5,,,,,,,
10/13/2024,Team A,Team B,1,1:34,5,5,0,0,Team A,26,Play,60,40.5,Indirect,,,,15,26,39.5
10/13/2024,Team A,Team B,1,1:32,5,5,0,0,Team A,15,Incomplete Play,3,28.5,Direct,,,,21,-20,-21.5
10/13/2024,Team A,Team B,1,1:29,5,5,0,0,Team A,21,Puck Recovery,-53,-38.5,,,,,,,
10/13/2024,Team A,Team B,1,1:28,5,5,0,0,Team A,21,Shot,-40,-37.5,Snapshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,1,1:25,5,5,0,0,Team B,18,Puck Recovery,-68,-17.5,,,,,,,
10/13/2024,Team A,Team B,1,1:24,5,5,0,0,Team A,21,Puck Recovery,-49,-38.5,,,,,,,
10/13/2024,Team A,Team B,1,1:24,5,5,0,0,Team A,21,Play,-49,-38.5,Indirect,,,,6,-28,-38.5
10/13/2024,Team A,Team B,1,1:22,5,5,0,0,Team A,6,Play,-29,-38.5,Indirect,,,,26,-97,2.5
10/13/2024,Team A,Team B,1,1:18,5,5,0,0,Team B,23,Puck Recovery,-77,40.5,,,,,,,
10/13/2024,Team A,Team B,1,1:18,5,5,0,0,Team B,23,Incomplete Play,-77,40.5,Indirect,,,,18,9,23.5
10/13/2024,Team A,Team B,1,1:12,5,5,0,0,Team A,6,Puck Recovery,74,33.5,,,,,,,
10/13/2024,Team A,Team B,1,1:11,5,5,0,0,Team A,6,Play,96,23.5,Indirect,,,,27,84,35.5
10/13/2024,Team A,Team B,1,1:07,5,5,0,0,Team B,20,Puck Recovery,89,31.5,,,,,,,
10/13/2024,Team A,Team B,1,1:05,5,5,0,0,Team B,20,Shot,86,11.5,Snapshot,On Net,0,f,,,
10/13/2024,Team A,Team B,1,1:05,5,5,0,0,Team A,15,Faceoff Win,69,22.5,Backhand,,,,15,,
10/13/2024,Team A,Team B,1,1:04,5,5,0,0,Team A,27,Puck Recovery,79,36.5,,,,,,,
10/13/2024,Team A,Team B,1,1:03,5,5,0,0,Team A,27,Play,84,33.5,Direct,,,,6,97,4.5
10/13/2024,Team A,Team B,1,1:01,5,5,0,0,Team A,6,Play,89,-23.5,Direct,,,,26,39,-36.5
10/13/2024,Team A,Team B,1,1:00,5,5,0,0,Team A,26,Incomplete Play,39,-36.5,Indirect,,,,21,9,-24.5
10/13/2024,Team A,Team B,1,0:58,5,5,0,0,Team B,40,Puck Recovery,-32,-33.5,,,,,,,
10/13/2024,Team A,Team B,1,0:55,5,5,0,0,Team B,40,Play,-61,-0.5,Direct,,,,15,-36,-0.5
10/13/2024,Team A,Team B,1,0:53,5,5,0,0,Team B,15,Dump In/Out,11,28.5,Lost,,,,,,
10/13/2024,Team A,Team B,1,0:53,5,5,0,0,Team B,15,Zone Entry,11,28.5,Dumped,,,,27,,
10/13/2024,Team A,Team B,1,0:49,5,5,0,0,Team A,27,Puck Recovery,95,22.5,,,,,,,
10/13/2024,Team A,Team B,1,0:48,5,5,0,0,Team A,27,Play,96,16.5,Indirect,,,,6,96,-4.5
10/13/2024,Team A,Team B,1,0:47,5,5,0,0,Team A,6,Play,96,-4.5,Indirect,,,,21,69,-39.5
10/13/2024,Team A,Team B,1,0:44,5,5,0,0,Team B,2,Puck Recovery,78,-37.5,,,,,,,
10/13/2024,Team A,Team B,1,0:31,5,5,0,0,Team B,20,Puck Recovery,86,-34.5,,,,,,,
10/13/2024,Team A,Team B,1,0:31,5,5,0,0,Team B,20,Shot,86,-34.5,Snapshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,1,0:28,5,5,0,0,Team A,6,Puck Recovery,96,0.5,,,,,,,
10/13/2024,Team A,Team B,1,0:27,5,5,0,0,Team A,6,Play,85,28.5,Indirect,,,,26,11,39.5
10/13/2024,Team A,Team B,1,0:23,5,5,0,0,Team B,40,Puck Recovery,-43,35.5,,,,,,,
10/13/2024,Team A,Team B,1,0:23,5,5,0,0,Team B,40,Play,-47,37.5,Indirect,,,,2,-96,-13.5
10/13/2024,Team A,Team B,1,0:20,5,5,0,0,Team B,2,Play,-90,-23.5,Direct,,,,20,6,-38.5
10/13/2024,Team A,Team B,1,0:15,5,5,0,0,Team A,38,Puck Recovery,91,27.5,,,,,,,
10/13/2024,Team A,Team B,1,0:15,5,5,0,0,Team B,9,Faceoff Win,-69,-21.5,Forehand,,,,12,,
10/13/2024,Team A,Team B,1,0:12,5,5,0,0,Team B,2,Puck Recovery,-92,-22.5,,,,,,,
10/13/2024,Team A,Team B,1,0:12,5,5,0,0,Team B,2,Play,-95,-21.5,Indirect,,,,20,-61,-39.5
10/13/2024,Team A,Team B,1,0:05,5,5,0,0,Team A,28,Play,-43,-37.5,Direct,,,,3,-31,-18.5
10/13/2024,Team A,Team B,1,0:04,5,5,0,0,Team A,3,Play,-31,-18.5,Direct,,,,38,-32,4.5
10/13/2024,Team A,Team B,1,0:03,5,5,0,0,Team A,38,Shot,-34,6.5,Snapshot,Missed,1,f,,,
10/13/2024,Team A,Team B,2,20:00,5,5,0,0,Team A,12,Faceoff Win,0,0.5,Backhand,,,,15,,
10/13/2024,Team A,Team B,2,19:58,5,5,0,0,Team A,2,Puck Recovery,-27,39.5,,,,,,,
10/13/2024,Team A,Team B,2,19:57,5,5,0,0,Team A,2,Play,-51,29.5,Direct,,,,7,-59,-20.5
10/13/2024,Team A,Team B,2,19:56,5,5,0,0,Team A,7,Play,-58,-32.5,Indirect,,,,28,-21,-37.5
10/13/2024,Team A,Team B,2,19:56,5,5,0,0,Team A,28,Dump In/Out,-21,-37.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,19:51,5,5,0,0,Team B,2,Puck Recovery,96,-12.5,,,,,,,
10/13/2024,Team A,Team B,2,19:51,5,5,0,0,Team A,12,Faceoff Win,-69,22.5,Backhand,,,,15,,
10/13/2024,Team A,Team B,2,19:49,5,5,0,0,Team A,2,Puck Recovery,-90,24.5,,,,,,,
10/13/2024,Team A,Team B,2,19:49,5,5,0,0,Team A,2,Play,-90,24.5,Direct,,,,7,-98,2.5
10/13/2024,Team A,Team B,2,19:48,5,5,0,0,Team A,7,Play,-92,-25.5,Indirect,,,,28,-63,-36.5
10/13/2024,Team A,Team B,2,19:47,5,5,0,0,Team A,28,Dump In/Out,-63,-36.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,19:45,5,5,0,0,Team B,19,Puck Recovery,-60,-35.5,,,,,,,
10/13/2024,Team A,Team B,2,19:42,5,5,0,0,Team B,40,Puck Recovery,-32,-38.5,,,,,,,
10/13/2024,Team A,Team B,2,19:42,5,5,0,0,Team B,40,Incomplete Play,-32,-38.5,Direct,,,,15,-44,-28.5
10/13/2024,Team A,Team B,2,19:41,5,5,0,0,Team A,2,Puck Recovery,-71,7.5,,,,,,,
10/13/2024,Team A,Team B,2,19:39,5,5,0,0,Team A,2,Play,-64,22.5,Direct,,,,7,-74,-6.5
10/13/2024,Team A,Team B,2,19:37,5,5,0,0,Team A,7,Play,-70,-24.5,Indirect,,,,12,-22,-36.5
10/13/2024,Team A,Team B,2,19:34,5,5,0,0,Team A,12,Play,-25,-0.5,Direct,,,,2,-17,19.5
10/13/2024,Team A,Team B,2,19:32,5,5,0,0,Team A,2,Zone Entry,25,15.5,Carried,,,,2,,
10/13/2024,Team A,Team B,2,19:31,5,5,0,0,Team A,2,Play,32,23.5,Indirect,,,,20,30,36.5
10/13/2024,Team A,Team B,2,19:29,5,5,0,0,Team A,20,Play,52,39.5,Direct,,,,2,70,24.5
10/13/2024,Team A,Team B,2,19:29,5,5,0,0,Team A,2,Shot,83,23.5,Wristshot,Missed,0,f,,,
10/13/2024,Team A,Team B,2,19:24,5,5,0,0,Team A,7,Puck Recovery,-7,-27.5,,,,,,,
10/13/2024,Team A,Team B,2,19:24,5,5,0,0,Team A,7,Play,-7,-27.5,Direct,,,,2,2,38.5
10/13/2024,Team A,Team B,2,19:21,5,5,0,0,Team A,2,Dump In/Out,-11,37.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,19:20,5,5,0,0,Team B,2,Puck Recovery,16,35.5,,,,,,,
10/13/2024,Team A,Team B,2,19:20,5,5,0,0,Team B,2,Incomplete Play,16,35.5,Direct,,,,19,-15,34.5
10/13/2024,Team A,Team B,2,19:19,5,5,0,0,Team A,12,Takeaway,5,39.5,,,,,,,
10/13/2024,Team A,Team B,2,19:17,5,5,0,0,Team A,12,Play,12,35.5,Direct,,,,20,3,14.5
10/13/2024,Team A,Team B,2,19:16,5,5,0,0,Team A,20,Play,3,14.5,Direct,,,,12,18,19.5
10/13/2024,Team A,Team B,2,19:15,5,5,0,0,Team A,12,Play,18,19.5,Direct,,,,20,35,10.5
10/13/2024,Team A,Team B,2,19:15,5,5,0,0,Team A,12,Zone Entry,24,14.5,Played,,,,40,,
10/13/2024,Team A,Team B,2,19:14,5,5,0,0,Team A,20,Shot,53,-4.5,Wristshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,2,19:12,5,5,0,0,Team A,20,Puck Recovery,83,-20.5,,,,,,,
10/13/2024,Team A,Team B,2,19:04,5,5,0,0,Team A,20,Play,97,6.5,Indirect,,,,12,96,-2.5
10/13/2024,Team A,Team B,2,19:02,5,5,0,0,Team A,12,Play,87,-16.5,Direct,,,,38,45,0.5
10/13/2024,Team A,Team B,2,19:01,5,5,0,0,Team A,38,Shot,52,-6.5,Wristshot,On Net,1,f,,,
10/13/2024,Team A,Team B,2,18:59,5,5,0,0,Team B,25,Puck Recovery,68,7.5,,,,,,,
10/13/2024,Team A,Team B,2,18:58,5,5,0,0,Team B,25,Dump In/Out,50,17.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,18:57,5,5,0,0,Team A,38,Puck Recovery,27,23.5,,,,,,,
10/13/2024,Team A,Team B,2,18:57,5,5,0,0,Team A,38,Incomplete Play,27,23.5,Indirect,,,,20,41,32.5
10/13/2024,Team A,Team B,2,18:54,5,5,0,0,Team B,40,Puck Recovery,59,41.5,,,,,,,
10/13/2024,Team A,Team B,2,18:54,5,5,0,0,Team B,40,Play,59,41.5,Indirect,,,,25,36,38.5
10/13/2024,Team A,Team B,2,18:52,5,5,0,0,Team B,25,Dump In/Out,36,38.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,18:51,5,5,0,0,Team A,17,Puck Recovery,12,29.5,,,,,,,
10/13/2024,Team A,Team B,2,18:46,5,5,0,0,Team A,17,Play,-58,21.5,Direct,,,,38,-44,-32.5
10/13/2024,Team A,Team B,2,18:44,5,5,0,0,Team A,38,Play,-17,-34.5,Direct,,,,24,3,-26.5
10/13/2024,Team A,Team B,2,18:43,5,5,0,0,Team A,24,Dump In/Out,24,-39.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,18:43,5,5,0,0,Team A,24,Zone Entry,24,-39.5,Dumped,,,,2,,
10/13/2024,Team A,Team B,2,18:39,5,5,0,0,Team B,40,Puck Recovery,97,-7.5,,,,,,,
10/13/2024,Team A,Team B,2,18:39,5,5,0,0,Team B,40,Dump In/Out,97,-7.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,18:36,5,5,0,0,Team A,24,Puck Recovery,93,11.5,,,,,,,
10/13/2024,Team A,Team B,2,18:33,5,5,0,0,Team A,24,Penalty Taken,95,11.5,Holding,,,,40,,
10/13/2024,Team A,Team B,2,18:33,4,5,0,0,Team A,14,Faceoff Win,-69,-21.5,Backhand,,,,9,,
10/13/2024,Team A,Team B,2,18:29,4,5,0,0,Team A,3,Puck Recovery,-97,-21.5,,,,,,,
10/13/2024,Team A,Team B,2,18:29,4,5,0,0,Team A,3,Dump In/Out,-97,-21.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,18:27,4,5,0,0,Team B,23,Puck Recovery,-36,40.5,,,,,,,
10/13/2024,Team A,Team B,2,18:26,4,5,0,0,Team B,23,Play,-36,40.5,Direct,,,,9,-57,20.5
10/13/2024,Team A,Team B,2,18:24,4,5,0,0,Team B,9,Play,-53,19.5,Direct,,,,8,-27,2.5
10/13/2024,Team A,Team B,2,18:21,4,5,0,0,Team B,8,Play,-32,-19.5,Indirect,,,,23,-31,39.5
10/13/2024,Team A,Team B,2,18:15,4,5,0,0,Team B,23,Play,-69,38.5,Indirect,,,,25,-96,14.5
10/13/2024,Team A,Team B,2,18:14,4,5,0,0,Team B,25,Play,-96,14.5,Indirect,,,,20,-89,-31.5
10/13/2024,Team A,Team B,2,18:11,4,5,0,0,Team B,20,Play,-71,-38.5,Direct,,,,8,-28,-16.5
10/13/2024,Team A,Team B,2,18:10,4,5,0,0,Team B,8,Play,-28,-16.5,Indirect,,,,20,-62,-36.5
