Date,game_name,team_name,Player_Id,shift_number,period,start_clock,end_clock,shift_length
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,18,3,7:18,7:07,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team C,90,4,1,7:12,7:05,0:07
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,27,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,29,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,25,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,30,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,30,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,28,21,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,13,20,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,19,20,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,34,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,32,3,7:07,6:51,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,6,1,7:05,5:54,1:11
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,7,1,7:05,5:54,1:11
11/15/2024,2024-11-15 - Team D at Team C,Team C,90,5,1,7:05,6:03,1:02
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,4,1,7:05,6:03,1:02
11/15/2024,2024-11-15 - Team D at Team C,Team C,63,4,1,7:05,6:03,1:02
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,9,1,7:05,6:03,1:02
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,7,1,7:05,6:03,1:02
11/15/2024,2024-11-15 - Team D at Team C,Team D,2,7,1,7:05,6:21,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,5,1,7:05,6:21,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team D,23,7,1,7:05,6:39,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team D,28,14,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team D,13,14,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team D,19,14,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team D,2,17,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team D,23,16,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,14,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,13,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,14,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,19,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,18,2,7:04,6:21,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,25,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,24,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,25,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,23,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,27,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,25,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,20,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,25,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,32,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,30,3,6:51,6:35,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,9,1,6:39,5:31,1:08
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,31,3,6:35,5:52,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,33,3,6:35,6:07,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,26,3,6:35,6:07,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,21,3,6:35,6:07,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,26,3,6:35,6:07,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,25,3,6:35,6:07,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,26,3,6:35,6:07,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,26,3,6:35,6:07,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,24,3,6:35,6:07,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,28,3,6:35,6:07,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,37,4,1,6:21,5:31,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,8,1,6:21,5:31,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,15,2,6:21,5:50,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,12,2,6:21,5:50,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,14,2,6:21,5:50,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,19,2,6:21,5:50,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,18,2,6:21,5:50,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,20,2,6:21,5:50,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,15,2,6:21,6:08,0:13
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,15,2,6:21,6:08,0:13
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,19,2,6:21,6:08,0:13
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,14,2,6:21,6:11,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,18,2,6:11,5:50,0:21
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,17,2,6:08,5:50,0:18
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,15,2,6:08,5:50,0:18
11/15/2024,2024-11-15 - Team D at Team C,Team C,48,10,2,6:08,5:50,0:18
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,21,3,6:07,5:36,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team C,89,18,3,6:07,5:36,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team C,92,17,3,6:07,5:36,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,32,3,6:07,5:36,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,31,3,6:07,5:36,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,27,3,6:07,5:36,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,26,3,6:07,5:36,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,24,3,6:07,5:36,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team D,2,28,3,6:07,5:36,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,8,1,6:03,5:31,0:32
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,8,1,6:03,5:31,0:32
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,8,1,6:03,5:31,0:32
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,7,1,6:03,5:31,0:32
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,5,1,6:03,5:31,0:32
11/15/2024,2024-11-15 - Team D at Team C,Team D,49,2,1,5:54,5:31,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,20,3,1,5:54,5:31,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,23,25,3,5:52,5:36,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,17,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,16,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,15,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,21,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,19,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,18,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,19,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,16,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,48,11,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,17,2,5:50,5:21,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,32,3,5:36,4:12,1:24
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,33,3,5:36,4:12,1:24
11/15/2024,2024-11-15 - Team D at Team C,Team C,89,19,3,5:36,4:46,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team C,92,18,3,5:36,4:46,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,22,3,5:36,4:46,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,27,3,5:36,4:46,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,27,3,5:36,4:46,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,33,3,5:36,4:46,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,35,3,5:36,4:46,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,9,1,5:31,4:31,1:00
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,9,1,5:31,4:31,1:00
11/15/2024,2024-11-15 - Team D at Team C,Team D,49,3,1,5:31,4:41,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,9,1,5:31,4:41,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team D,20,4,1,5:31,4:45,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,9,1,5:31,4:45,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,8,1,5:31,4:45,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,6,1,5:31,4:57,0:34
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,8,1,5:31,4:57,0:34
11/15/2024,2024-11-15 - Team D at Team C,Team D,37,5,1,5:31,4:58,0:33
11/15/2024,2024-11-15 - Team D at Team C,Team D,49,8,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team D,37,10,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team D,20,9,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,20,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,19,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,13,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team C,89,12,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team C,92,11,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,15,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,21,2,5:21,5:09,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,16,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,13,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,15,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team D,2,18,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team D,23,17,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team C,90,13,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,11,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team C,63,12,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,21,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,20,2,5:09,4:58,0:11
11/15/2024,2024-11-15 - Team D at Team C,Team D,23,18,2,4:58,3:47,1:11
11/15/2024,2024-11-15 - Team D at Team C,Team D,2,19,2,4:58,3:47,1:11
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,7,1,4:58,4:05,0:53
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,12,2,4:58,4:16,0:42
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,14,2,4:58,4:16,0:42
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,17,2,4:58,4:16,0:42
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,14,2,4:58,4:24,0:34
11/15/2024,2024-11-15 - Team D at Team C,Team C,63,13,2,4:58,4:24,0:34
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,21,2,4:58,4:24,0:34
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,22,2,4:58,4:24,0:34
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,16,2,4:58,4:29,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,6,1,4:57,3:40,1:17
11/15/2024,2024-11-15 - Team D at Team C,Team C,48,3,1,4:57,3:40,1:17
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,28,3,4:46,3:48,0:58
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,27,3,4:46,3:57,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,25,3,4:46,3:57,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team D,23,26,3,4:46,4:00,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team C,63,20,3,4:46,4:00,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,27,3,4:46,4:00,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team D,2,29,3,4:46,4:05,0:41
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,19,3,4:46,4:12,0:34
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,6,1,4:45,3:53,0:52
11/15/2024,2024-11-15 - Team D at Team C,Team D,23,8,1,4:45,3:53,0:52
11/15/2024,2024-11-15 - Team D at Team C,Team D,2,8,1,4:45,3:53,0:52
11/15/2024,2024-11-15 - Team D at Team C,Team C,89,6,1,4:41,3:32,1:09
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,8,1,4:41,3:53,0:48
11/15/2024,2024-11-15 - Team D at Team C,Team C,92,6,1,4:31,3:40,0:51
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,6,1,4:31,3:40,0:51
11/15/2024,2024-11-15 - Team D at Team C,Team D,19,15,2,4:29,3:30,0:59
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,16,2,4:24,3:30,0:54
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,16,2,4:24,3:30,0:54
11/15/2024,2024-11-15 - Team D at Team C,Team C,48,12,2,4:24,3:30,0:54
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,18,2,4:24,3:30,0:54
11/15/2024,2024-11-15 - Team D at Team C,Team D,28,15,2,4:16,3:30,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team D,13,15,2,4:16,3:30,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,15,2,4:16,3:30,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,30,3,4:12,3:23,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,25,3,4:12,3:23,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,31,3,4:12,3:23,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team D,13,7,1,4:05,3:05,1:00
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,34,3,4:05,3:15,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,26,3,4:00,3:13,0:47
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,32,3,4:00,3:15,0:45
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,28,3,4:00,3:23,0:37
11/15/2024,2024-11-15 - Team D at Team C,Team D,37,17,3,3:57,3:04,0:53
11/15/2024,2024-11-15 - Team D at Team C,Team D,20,15,3,3:57,3:04,0:53
11/15/2024,2024-11-15 - Team D at Team C,Team D,28,7,1,3:53,3:05,0:48
11/15/2024,2024-11-15 - Team D at Team C,Team D,19,7,1,3:53,3:16,0:37
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,9,1,3:53,3:21,0:32
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,10,1,3:53,3:30,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,49,15,3,3:48,3:04,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,22,2,3:47,3:30,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,20,2,3:47,3:30,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,7,1,3:40,2:25,1:15
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,7,1,3:40,2:25,1:15
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,10,1,3:40,2:59,0:41
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,8,1,3:40,3:16,0:24
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,7,1,3:32,2:50,0:42
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,9,1,3:30,2:45,0:45
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,18,2,3:30,2:46,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,17,2,3:30,2:46,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,16,2,3:30,2:46,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team C,48,13,2,3:30,2:46,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,21,2,3:30,2:53,0:37
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,23,2,3:30,2:53,0:37
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,17,2,3:30,2:59,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,17,2,3:30,2:59,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,16,2,3:30,3:01,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,19,2,3:30,3:01,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,27,3,3:23,2:36,0:47
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,29,3,3:23,2:36,0:47
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,26,3,3:23,2:42,0:41
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,33,3,3:23,2:42,0:41
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,10,1,3:21,2:45,0:36
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,7,1,3:16,2:20,0:56
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,9,1,3:16,2:25,0:51
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,36,3,3:15,2:36,0:39
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,34,3,3:15,2:36,0:39
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,28,3,3:13,2:42,0:31
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,8,1,3:05,2:20,0:45
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,6,1,3:05,2:20,0:45
11/15/2024,2024-11-15 - Team D at Team C,Team D,28,22,3,3:04,2:36,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,13,21,3,3:04,2:36,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,19,21,3,3:04,2:36,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,20,2,3:01,2:46,0:15
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,16,2,3:01,2:46,0:15
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,7,1,2:59,2:25,0:34
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,19,2,2:59,2:46,0:13
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,17,2,2:59,2:46,0:13
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,21,2,2:53,2:46,0:07
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,20,2,2:53,2:46,0:07
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,5,1,2:50,1:41,1:09
11/15/2024,2024-11-15 - Team D at Team C,Team D,13,16,2,2:46,1:38,1:08
11/15/2024,2024-11-15 - Team D at Team C,Team D,19,16,2,2:46,1:38,1:08
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,24,2,2:46,1:38,1:08
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,22,2,2:46,1:50,0:56
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,17,2,2:46,1:50,0:56
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,17,2,2:46,1:51,0:55
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,18,2,2:46,1:51,0:55
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,15,2,2:46,2:23,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team C,63,14,2,2:46,2:23,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,23,9,1,2:45,2:06,0:39
11/15/2024,2024-11-15 - Team D at Team C,Team D,2,9,1,2:45,2:06,0:39
11/15/2024,2024-11-15 - Team D at Team C,Team C,89,20,3,2:42,2:36,0:06
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,32,3,2:42,2:36,0:06
11/15/2024,2024-11-15 - Team D at Team C,Team C,89,21,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team C,92,19,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,26,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,33,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,29,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,28,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,26,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,35,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,33,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team D,13,22,3,2:30,2:10,0:20
11/15/2024,2024-11-15 - Team D at Team C,Team C,90,6,1,2:25,1:41,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team C,63,5,1,2:25,1:41,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team C,48,4,1,2:25,1:41,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,7,1,2:25,1:41,0:44
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,13,2,2:23,1:47,0:36
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,18,2,2:23,1:50,0:33
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,9,1,2:20,1:41,0:39
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,8,1,2:20,1:41,0:39
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,7,1,2:20,1:41,0:39
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,37,3,2:10,1:10,1:00
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,28,3,2:10,1:21,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,23,3,2:10,1:21,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,28,3,2:10,1:21,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,29,3,2:10,1:21,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,27,3,2:10,1:21,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,34,3,2:10,1:21,0:49
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,35,3,2:10,1:34,0:36
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,27,3,2:10,1:51,0:19
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,28,3,2:10,1:51,0:19
11/15/2024,2024-11-15 - Team D at Team C,Team D,Go,4,3,2:10,2:03,0:07
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,11,1,2:06,1:41,0:25
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,10,1,2:06,1:41,0:25
11/15/2024,2024-11-15 - Team D at Team C,Team D,28,23,3,2:03,0:58,1:05
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,19,2,1:51,0:53,0:58
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,18,2,1:51,0:53,0:58
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,27,3,1:51,1:14,0:37
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,31,3,1:51,1:21,0:30
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,22,2,1:50,0:51,0:59
11/15/2024,2024-11-15 - Team D at Team C,Team C,55,23,2,1:50,0:51,0:59
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,17,2,1:50,1:14,0:36
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,21,2,1:47,1:14,0:33
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,8,1,1:41,1:13,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,7,1,1:41,1:13,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,11,1,1:41,1:13,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,9,1,1:41,1:13,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,10,1,1:41,1:13,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,28,8,1,1:41,1:13,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,9,1,1:41,1:13,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,8,1,1:41,1:13,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,10,1,1:41,1:13,0:28
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,21,2,1:38,0:40,0:58
11/15/2024,2024-11-15 - Team D at Team C,Team D,28,16,2,1:38,0:53,0:45
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,17,2,1:38,0:53,0:45
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,36,3,1:34,0:58,0:36
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,29,3,1:21,0:58,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,28,3,1:21,0:58,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,34,3,1:21,0:58,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,30,3,1:21,0:58,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,30,3,1:21,0:58,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,29,3,1:21,0:58,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,27,3,1:21,0:58,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,16,2,1:14,0:29,0:45
11/15/2024,2024-11-15 - Team D at Team C,Team C,89,13,2,1:14,0:29,0:45
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,29,3,1:14,0:58,0:16
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,8,1,1:13,0:00,1:13
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,8,1,1:13,0:00,1:13
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,9,1,1:13,0:00,1:13
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,8,1,1:13,0:00,1:13
11/15/2024,2024-11-15 - Team D at Team C,Team D,19,8,1,1:13,0:00,1:13
11/15/2024,2024-11-15 - Team D at Team C,Team D,13,8,1,1:13,0:00,1:13
